pce_id,community_names,plant__name,plant__utility__name,plant__utility__regulatory_status__name,plant__utility__certificate,plant__utility__utility_type__name,plant__utility__eia_operator_id,plant__pce_status__name,plant__intertied,plant__akeps_region__abbreviation,plant__akeps_region__name,plant__eia_plant_id,year,month,season,utility_acronym,intertied,residential_rate,pce_rate,pro_rata_rate,effective_rate,pce_eligible_residential_kwh,pce_eligible_commercial_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,disbursement,fuel_price,fuel_used_gal,fuel_cost,nonfuel_expenses,diesel_efficiency,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,purchased_from,kwh_purchased,powerhouse_consumption_kwh,peak_consumption_kw,residential_kwh_sold,commercial_kwh_sold,community_kwh_sold,government_kwh_sold,unbilled_kwh,sales_for_resale_kwh_sold,residential_customers,commercial_customers,community_customers,government_customers,unbilled_customers,other_customers,other_customers_description,notes,imputed_residential_rate,imputed_pce_rate,imputed_pro_rata_rate,imputed_effective_rate,imputed_fuel_price,imputed_fuel_used_gal,imputed_fuel_cost,imputed_nonfuel_expenses,imputed_diesel_efficiency,imputed_diesel_kwh_generated,imputed_hydro_kwh_generated,imputed_powerhouse_consumption_kwh,imputed_peak_consumption_kw,imputed_residential_kwh_sold,imputed_commercial_kwh_sold,imputed_community_kwh_sold,imputed_government_kwh_sold,imputed_unbilled_kwh,imputed_sales_for_resale_kwh_sold,imputed_residential_customers,imputed_commercial_customers,imputed_community_customers,imputed_government_customers,imputed_unbilled_customers,imputed_other_customers
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2009,10,winter,TDXC,0,0.4397,0.1832,0.1832,0.2565,97064,0,33566,130630,23276.83,3.51,24307,98200.28,38324.06,13.79,335200,,,0,,0,,0,11360,640,123844,139594,32208,18763,,,298,160,30,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2009,11,winter,TDXC,0,0.4012,0.1832,0.1832,0.218,99129,0,36421,135550,24832.76,3.51,27394,110671.76,34454.25,14.49,396950,,,0,,0,,0,13920,720,143387,172047,45016,29626,,,287,160,30,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2009,12,winter,TDXC,0,0.4012,0.1832,0.1832,0.218,98237,0,32078,130315,24528.19,3.51,27886,112659.44,34971.33,14.17,395168,,,0,,0,,0,14000,640,156112,130683,47371,23019,,,284,157,32,21,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,1,winter,TDXC,0,0.4012,0.1832,0.1832,0.218,100795,0,35023,135818,24881.86,3.51,27512,111148.48,61465.33,14.62,402111,,,0,,0,,0,13520,640,156038,162406,38388,26075,,,284,157,30,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,2,winter,TDXC,0,0.4012,0.1832,0.1832,0.218,96910,0,33179,130089,23832.3,3.51,26908,108708.32,23301.76,14.12,379975,,,0,,0,,0,11280,746,140978,149179,33317,28607,,,285,156,30,20,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,3,winter,TDXC,0,0.4012,0.1832,0.1832,0.218,93749,0,37210,130959,23991.69,3.51,24615,99444.6,52368.79,14.16,348458,,,0,,0,,0,10800,674,126841,132885,37767,27174,,,291,153,30,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,4,summer,TDXC,0,0.4012,0.1832,0.1832,0.218,99854,0,38617,138471,25367.89,3.61,26179,86390.7,38218.39,14.19,371419,,,0,,0,,0,11840,770,138822,148844,39710,25401,,,287,161,30,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,5,summer,TDXC,0,0.4012,0.1832,0.1832,0.218,96838,0,32845,129683,23757.93,3.61,24759,81704.7,33837.9,14.03,347276,,,0,,0,,0,12960,720,120127,130284,39738,23281,,,288,166,30,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,6,summer,TDXC,0,0.4013,0.1832,0.1832,0.2181,98945,0,31400,130345,40759.01,3.51,24999,87746.49,27262.96,14.07,351800,,,0,,0,,0,13120,700,126624,107812,51154,23832,,,294,170,30,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,7,summer,TDXC,0,0.4013,0.1832,0.1832,0.2181,95614,0,24574,120188,22019.46,3.51,23288,81740.88,31710.89,13.87,323000,,,0,,0,,0,12240,680,121993,124700,34344,24368,,,294,158,30,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,8,summer,TDXC,0,0.6622,0.4188,0.4188,0.2434,97991,0,26224,124215,52021.18,3.51,24945,87556.95,26401.38,14,349300,,,0,,0,,0,13760,620,127977,120683,26224,24048,,,289,161,29,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,9,summer,TDXC,0,0.6771,0.4696,0.4696,0.2075,94259,0,29413,123672,73350.43,3.6,26225,94410,8337.88,13.34,349900,,,0,,0,,0,16800,620,126173,137013,29413,21852,,,287,160,29,18,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,10,winter,TDXC,0,0.6771,0.4696,0.4696,0.2075,99851,0,33184,133035,62472.57,3.6,24851,89463.6,25740.52,14.04,349004,,,0,,0,,0,13200,683,144822,185878,33184,20837,,,290,162,29,15,0,0,, ,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,11,winter,TDXC,0,0.6771,0.4696,0.4696,0.2075,102336,0,39136,141472,52957.94,3.6,26664,95990.4,58398.64,14.04,374466,,,0,,0,,0,14720,620,165226,196702,39136,23034,,,284,155,29,15,0,0,, ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2010,12,winter,TDXC,0,0.6621,0.4696,0.4696,0.1925,96697,0,39340,136037,63882.97,3.6,26679,96044.4,65980.74,14.04,374676,,,0,,0,,0,14160,720,148652,185226,42613,29060,,,286,154,29,15,0,0,, ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,1,winter,TDXC,0,0.6418,0.436,0.436,0.2058,81865,0,25980,107845,47020.4,3.87,27434,106169.58,53004.75,14.3,392400,,,0,,0,,0,15520,760,99631,124825,26804,17551,,,285,152,29,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,2,winter,TDXC,0,0.6418,0.436,0.436,0.2058,92784,0,35186,127970,32005.33,3.87,27856,107802.72,59636.86,14.24,396800,,,0,,0,,0,12800,760,129902,159051,37462,31715,,,285,158,30,15,0,0,, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,3,winter,TDXC,0,0.4438,0.2501,0.2501,0.1937,90146,0,34750,124896,31236.49,3.87,24427,94532.49,45479.83,14,342050,,,0,,0,,0,10880,740,118448,139232,35515,22384,,,282,156,30,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,4,summer,TDXC,0,0.4461,0.2501,0.2501,0.196,99456,0,39984,139440,34873.9,3.87,27831,107705.97,18696.58,13.81,384400,,,0,,0,,0,11760,750,147177,165280,40022,20973,,,292,161,30,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,5,summer,TDXC,0,0.5395,0.3389,0.3389,0.2006,89223,0,34003,123226,41761.29,3.98,24442,97279.16,60698.4,14.17,346400,,,0,,0,,0,10000,720,109010,141268,34003,16374,,,287,162,30,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,6,summer,TDXC,0,0.5395,0.3389,0.3389,0.2006,92535,0,29407,121942,41326.14,3.98,23340,92893.2,25530.69,13.65,318600,,,0,,0,,0,11120,680,117073,134532,29407,16501,,,284,164,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,7,summer,TDXC,0,0.5395,0.3484,0.3484,0.1911,91400,0,27352,118752,41373.2,3.98,22946,91325.08,32721.96,13.62,312500,,,0,,0,,0,10800,710,119900,130790,27352,17000,,,286,166,23,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,8,summer,TDXC,0,0.5395,0.3484,0.3484,0.1911,94896,0,29781,124677,43437.47,3.98,23141,92101.18,84232.33,14.36,332379,,,0,,0,,0,10880,660,127197,135149,29781,16739,,,295,166,22,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,9,summer,TDXC,0,0.6694,0.4856,0.4856,0.1838,92006,0,28283,120289,58412.34,4.59,22012,101035.08,43691.29,16.12,354908,,,0,,0,,0,10240,660,117688,136281,31154,17266,,,295,172,31,15,0,0,, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,10,winter,TDXC,0,0.6694,0.4856,0.4856,0.1838,95264,0,33373,128637,63227.93,4.59,21968,100833.12,66356.66,18.35,403150,,,0,,0,,0,10960,660,130760,174397,34679,18440,,,287,167,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,11,winter,TDXC,0,0.6694,0.4856,0.4856,0.1838,92019,0,34218,126237,61300.69,4.59,26623,122199.57,10737.94,18.18,483892,,,0,,0,,0,12480,710,122444,144537,38533,15138,,,288,163,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2011,12,winter,TDXC,0,0.6694,0.4856,0.4856,0.1838,94206,0,37429,131635,63921.96,4.59,27164,124682.76,23508.2,14.35,389756,,,0,,0,,0,16000,710,136085,147838,41181,35168,,,286,161,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,1,winter,TDXC,0,0.6694,0.4856,0.4856,0.1838,101657,0,46249,147906,71823.15,4.59,29766,136625.94,36410.32,9.16,272649,,,0,,0,Aleutian Wind Energy,17559,18080,744,168626,178849,54614,32148,,,289,161,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,2,winter,TDXC,0,0.5736,0.3804,0.3804,0.1932,92767,0,37824,130591,49305.77,4.54,30226,137226.04,45866.24,12.27,370889,,,0,,0,ALEUTIAN WIND ENERGY,1089,12480,730,126689,150095,45198,26214,,,286,161,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,3,winter,TDXC,0,0.5739,0.3804,0.3804,0.1935,92534,0,39832,132366,49961.28,4.54,21877,99321.58,53357.32,17.55,384013,,,0,,0,ALEUTIAN WIND ENERGY,83113,14000,730,129860,159490,49265,28845,,,285,167,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,4,summer,TDXC,0,0.5736,0.3804,0.3804,0.1932,95512,0,38094,133606,50336.16,4.54,23271,105650.34,33585.9,16.63,387003,,,0,,0,Aleutian Wind Energy,102403,10640,730,130972,161967,46315,24099,,,285,165,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,5,summer,TDXC,0,0.5736,0.3804,0.3804,0.1932,91165,0,37241,128406,48845.64,4.54,19470,88393.8,105582.55,18.75,365070,,,0,,0,ALEUTIAN WIND ENERGY,122270,6320,743,112419,157065,40682,20869,,,299,168,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,6,summer,TDXC,0,0.5563,0.3557,0.3557,0.2006,89849,0,28928,118777,42248.98,4.74,18052,85566.48,41928.89,18.24,329296,,,0,,0,ALEUTIAN WIND ENERGY,94343,6160,743,110999,129130,31747,17819,,,285,160,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,7,summer,TDXC,0,0.5563,0.3557,0.3557,0.2006,92636,0,27944,120580,42917.41,4.74,17573,83296.02,61752.92,15.23,267706,,,0,,0,,0,8160,743,133218,121700,30259,16605,,,288,162,31,15,0,0,, ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,8,summer,TDXC,0,0.5563,0.3557,0.3557,0.2006,89333,0,26764,116097,41554.43,4.74,18923,89695.02,45251.76,16.03,303248,,,0,,0,Aleutian Wind Energy,26088,13840,730,111270,150404,28690,16318,,,287,159,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,9,summer,TDXC,0,0.8489,0.6337,0.6337,0.2152,95861,0,32392,128253,81273.93,4.56,19882,90661.92,32842.95,15.23,302881,,,0,,0,,0,7680,730,128034,139432,35569,17354,,,290,155,32,15,0,0,, ,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,10,winter,TDXC,0,0.8489,0.6337,0.6337,0.2152,88980,0,31071,120051,76076.33,4.56,21490,97994.4,34289.67,14.15,304100,,,0,,0,Aleutian Wind Energy,28000,9040,628,110981,134600,34283,17509,,,285,148,32,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,11,winter,TDXC,0,0.8489,0.4586,0.4586,0.3903,88983,0,32565,121548,55741.91,4.55,24011,109250.05,32683.25,16.16,388053,,,0,,0,Aleutian Wind Energy,53753,9600,750,114273,133459,41261,19865,,,285,152,32,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2012,12,winter,TDXC,0,0.8489,0.4586,0.4586,0.3903,100106,0,37657,137763,63179.66,4.55,26184,119137.2,23268.92,13.4,350765,,,0,,0,Aleutian Wind Energy,54288,11120,760,161400,157819,45807,25281,,,288,149,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,1,winter,TDXC,0,0.5589,0.3927,0.3927,0.1662,94362,0,36466,130828,51376.17,4.55,25711,116985.05,20452.34,13.26,341009,,,0,,0,Aleutian Wind Energy,52188,12560,760,126615,114958,71828,22535,,,290,149,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,2,winter,TDXC,0,0.5589,0.3927,0.3927,0.1662,97380,0,35887,133267,52333.95,4.55,24372,110892.6,55728.93,13.82,336900,,,0,,0,Aleutian Wind Energy,47805,12400,760,140989,155525,39411,24316,,,281,150,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,3,winter,TDXC,0,0.5589,0.3927,0.3927,0.1662,93588,0,34442,128030,50277.41,4.55,18766,85385.3,59698.61,13.74,257758,,,0,,0,Aleutian Wind Energy,80734,8800,760,126797,131888,37942,19098,,,281,147,31,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,4,summer,TDXC,0,0.4854,0.2883,0.2883,0.1971,91208,0,31382,122590,35342.7,4.55,20550,93502.5,36511.82,14.31,294000,,,0,,0,Aluetian Wind Energy,67237,8880,700,118535,135535,34756,28696,,,278,147,29,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,5,summer,TDXC,0,0.4854,0.2883,0.2883,0.1971,89797,0,32020,121817,35119.83,4.55,17189,78209.95,39235.55,14.33,246379,,,0,,0,Aleutian Wind Energy,84085,6800,700,114039,145986,34615,21649,,,286,148,29,15,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
332540,Sand Point,Sand Point,TDX Corporation,Regulated,1,Private Electric Utility,,PCE Eligible Active,0,SW,Southwest,,2013,6,summer,TDXC,0,0.4854,0.2883,0.2883,0.1971,85447,0,27043,112490,32575.02,4.55,17775,80876.25,75984.68,14.59,259410,,,0,,0,Aleutian Wind Energy,42522,6000,760,111198,120159,29677,25729,,,296,151,29,16,0,0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
